id	abbreviation	name	formula	mass	source	inchikey	charge	is_core	is_obsolete	linked_compound	is_cofactor	deltag	deltagerr	pka	pkb	abstract_compound	comprised_of	aliases	smiles	notes
cpd25474	S-D-mandeloylglutathione	S-D-mandeloylglutathione	C18H22N3O8S	441.0	Primary Database	YUKXYNWSJMQEBV-GYZKLXCISA-M	-1	1	0	null	0	-255.96	1.91	1:20:14.39;1:21:11.96;1:24:3.35;1:25:12.56;1:28:1.74	1:19:9.31;1:22:-1.83;1:25:-3.97	null	null	Name: S-D-mandeloylglutathione|MetaCyc: CPD-8872	[NH3+][C@@H](CCC(=O)N[C@@H](CSC(=O)C(O)c1ccccc1)C(=O)NCC(=O)[O-])C(=O)[O-]	GC
cpd25475	acetonylphosphonate	acetonylphosphonate	C3H6O4P	138.0	Primary Database	DVSHXLWNRCEDCW-UHFFFAOYSA-M	-1	1	0	null	0	-172.09	1.7	1:2:18.86;1:5:8.19;1:6:1.68	1:4:-7.55	null	null	Name: acetonylphosphonate|MetaCyc: CPD-8873	CC(=O)CP(=O)([O-])O	GC|EQ|EQU
cpd25476	2-oxopropane sulfonate	2-oxopropane sulfonate	C3H5O4S	138.0	Primary Database	ZYKVCFGIFGTEPR-UHFFFAOYSA-M	-1	1	0	null	0	-154.18	0.77	1:1:18.31;1:6:-1.45	1:4:-7.68	null	null	Name: 2-oxopropane sulfonate|MetaCyc: CPD-8874	CC(=O)CS(=O)(=O)[O-]	GC
cpd25477	5-nitrosalicylaldehyde	5-nitrosalicylaldehyde	C7H4NO4	167.0	Primary Database	IHFRMUGEILMHNU-UHFFFAOYSA-M	-1	1	0	null	0	10000000.0	10000000.0	1:10:6.04	1:9:-7.32;1:10:-7.16	null	null	Name: 5-nitrosalicylaldehyde|MetaCyc: CPD-8877	O=Cc1cc([N+](=O)[O-])ccc1[O-]	GC
cpd25478	2,4-dinitrophenyl propionate	2,4-dinitrophenyl propionate	C9H8N2O6	240.0	Primary Database	KGLNAPITCOBCCV-UHFFFAOYSA-N	0	1	0	null	0	10000000.0	10000000.0	1:5:18.67	1:12:-7.19	null	null	Name: 2,4-dinitrophenyl propanoate; 2,4-dinitrophenyl propionate; DNPP|MetaCyc: CPD-8878	CCC(=O)Oc1ccc([N+](=O)[O-])cc1[N+](=O)[O-]	GC|EQ
cpd25479	benzoylacetone	benzoylacetone	C10H10O2	162.0	Primary Database	CVBUKMMMRLOKQR-UHFFFAOYSA-N	0	1	0	null	0	69.61	1.14	1:7:9.21	1:11:-7.20;1:12:-8.17	null	null	Name: benzoylacetone|MetaCyc: CPD-8880	CC(=O)CC(=O)c1ccccc1	GC|EQ|EQU
cpd25480	phenyl acetoacetate	phenyl acetoacetate	C10H10O3	178.0	Primary Database	PFENPVAFZTUOOM-UHFFFAOYSA-N	0	1	0	null	0	26.72	0.8	1:7:10.10	1:11:-7.90;1:12:-7.06	null	null	Name: phenyl acetoacetate|MetaCyc: CPD-8881	CC(=O)CC(=O)Oc1ccccc1	GC|EQ|EQU
cpd25481	3-deoxy-D-galactose	3-deoxy-D-galactose	C6H14O5	166.0	Primary Database	RUIACMUVCHMOMF-IISSFJTQSA-N	0	1	0	null	0	-52.05	0.33	1:7:16.12;1:8:15.57;1:9:14.89;1:10:14.17;1:11:13.27	1:7:-2.94;1:8:-2.97;1:9:-3.07;1:10:-3.21;1:11:-3.48	null	null	Name: 3-deoxy-D-galactose; 3-deoxy-xylo-hexose|MetaCyc: CPD-8882	OCC(O)C(O)C[C@@H](O)CO	GC|EQ|EQU
cpd25482	betanidin quinone	betanidin quinone	C18H13N2O8	386.0	Primary Database	MCTHLMSFLMEBEK-AAEUAGOBSA-M	-1	1	0	null	0	-162.72	3.5	1:5:15.51;1:23:5.29;1:26:3.91;1:28:2.87	1:19:1.24	null	null	Name: betanidin quinone|AraCyc: CPD-8890|BrachyCyc: CPD-8890|CornCyc: CPD-8890|MaizeCyc: CPD-8890|MetaCyc: CPD-8890	O=C([O-])C1=C/C(=C/C=[N+]2/C3=CC(=O)C(=O)C=C3C[C@H]2C(=O)[O-])C[C@@H](C(=O)[O-])[NH2+]1	GC
cpd25483	lyxonate	lyxonate	C5H9O6	166.0	Primary Database	QXKAIJAYHKCRRA-UZBSEBFBSA-M	-1	1	0	null	0	-145.05	0.29	1:6:15.82;1:7:13.71;1:8:14.84;1:9:12.77;1:11:3.39	1:6:-2.97;1:7:-3.53;1:8:-3.72;1:9:-4.25	null	null	Name: D-lyxonate; D-lyxonic acid; lyxonate; lyxonic acid|EcoCyc: CPD-8902|MetaCyc: CPD-8902	O=C([O-])[C@@H](O)[C@@H](O)[C@H](O)CO	GC|EQ|EQU
cpd25484	(+)-lariciresinol	(+)-lariciresinol	C20H24O6	360.0	Primary Database	MHXCIKYXNYCMHY-AUSJPIAWSA-N	0	1	0	null	0	56.61	2.3	1:21:15.36;1:22:10.42;1:23:9.75	1:21:-2.64;1:22:-5.06;1:23:-5.10;1:24:-4.69;1:25:-5.23;1:26:-4.04	null	null	Name: (+)-lariciresinol|AraCyc: CPD-8907|CornCyc: CPD-8907|MetaCyc: CPD-8907|PlantCyc: CPD-8907	COc1cc(C[C@H]2CO[C@H](c3ccc(O)c(OC)c3)[C@H]2CO)ccc1O	GC|EQ|EQU
cpd25485	(+)-secoisolariciresinol	(+)-secoisolariciresinol	C20H26O6	362.0	Primary Database	PUETUDUXMCLALY-HZPDHXFCSA-N	0	1	0	null	0	63.83	2.25	1:17:10.57;1:22:9.96;1:25:15.15;1:26:15.75	1:17:-5.06;1:18:-4.59;1:20:-5.19;1:22:-5.06;1:25:-2.60;1:26:-2.60	null	null	Name: (+)-Secoisolariciresinol; (+)-secoisolariciresinol; 8S,8'S-secoisolariciresinol; SS-secoisolariciresinol|AraCyc: CPD-8910|CornCyc: CPD-8910|KEGG: C20456|MetaCyc: CPD-8910|PlantCyc: CPD-8910	COc1cc(C[C@H](CO)[C@@H](CO)Cc2ccc(O)c(OC)c2)ccc1O	GC|EQ|EQU
cpd25486	(-)-lactol	(-)-lactol	C20H24O6	360.0	Primary Database	AQTZWMJGAOIWFV-VKWYCSODSA-N	0	1	0	null	0	54.47	2.26	1:21:10.55;1:22:9.95;1:23:12.18	1:21:-5.06;1:22:-5.06;1:23:-4.04;1:24:-4.72;1:25:-5.25;1:26:-4.13	null	null	Name: (-)-lactol; (3R,4R)-3,4-bis(4-hydroxy-3-methoxybenzyl)tetrahydro-2-furanol; (3R,4R)-3,4-bis[(4-hydroxy-3-methoxyphenyl)methyl]oxolan-2-ol|AraCyc: CPD-8911|CornCyc: CPD-8911|MetaCyc: CPD-8911|PlantCyc: CPD-8911	COc1cc(C[C@H]2COC(O)[C@@H]2Cc2ccc(O)c(OC)c2)ccc1O	GC|EQ|EQU
cpd25487	3-aminomethylindole	3-aminomethylindole	C9H11N2	146.0	Primary Database	JXYGLMATGAAIBU-UHFFFAOYSA-O	1	1	0	null	0	152.35	1.05	1:11:15.98	1:10:9.53	null	null	Name: 3-(aminomethyl)indole; 3-aminomethylindole; AMI; indol-3-ylmethylamine|AraCyc: CPD-8913|MetaCyc: CPD-8913|PlantCyc: CPD-8913	[NH3+]Cc1c[nH]c2ccccc12	GC|EQ|EQU
cpd25488	MAMI	MAMI	C10H13N2	160.0	Primary Database	BIFJNBXQXNWYOL-UHFFFAOYSA-O	1	1	0	null	0	179.44	1.47	1:12:15.98	1:11:9.57	null	null	Name: (1H-indol-3-yl)-N-methylmethanamine; MAMI; N-methyl-3-aminomethylindole|MetaCyc: CPD-8914|PlantCyc: CPD-8914	C[NH2+]Cc1c[nH]c2ccccc12	GC|EQ|EQU
cpd25489	13-[(E)-2-methylcrotonoyl]oxylupanine	13-[(E)-2-methylcrotonoyl]oxylupanine	C20H31N2O3	346.0	Primary Database	UPVPJQNTGLTBPC-QLKAYGNNSA-O	1	1	0	null	0	10000000.0	10000000.0		1:21:9.35;1:23:-0.58;1:24:-6.89	null	null	Name: 13-[(E)-2-methylcrotonoyl]oxylupanine; 13alpha-tigloyloxylupanine|MetaCyc: CPD-8918|PlantCyc: CPD-8918	C/C=C(\C)C(=O)OC1CC[NH+]2CC3CC(CN4C(=O)CCCC34)C2C1	GC|EQ
cpd25490	(+)-piperitol	(+)-piperitol	C20H20O6	356.0	Primary Database	VBIRCRCPHNUJAS-AFHBHXEDSA-N	0	1	0	null	0	-119.41	4.49	1:21:9.91	1:21:-5.10;1:22:-4.71;1:23:-4.27;1:24:-3.79;1:25:-5.13;1:26:-5.72	null	null	Name: (+)-piperitol|AraCyc: CPD-8921|CornCyc: CPD-8921|MetaCyc: CPD-8921|PlantCyc: CPD-8921	COc1cc([C@H]2OC[C@@H]3[C@@H](c4ccc5c(c4)OCO5)OC[C@H]23)ccc1O	GC
cpd25491	(+)-sesamin	(+)-sesamin	C20H18O6	354.0	Primary Database	PEYUIKBAABKQKQ-AFHBHXEDSA-N	0	1	0	null	0	-121.44	6.32		1:21:-3.78;1:22:-4.25;1:23:-5.03;1:24:-5.45;1:25:-4.65;1:26:-5.94	null	null	Name: (+)-sesamin|AraCyc: CPD-8922|CornCyc: CPD-8922|MetaCyc: CPD-8922|PlantCyc: CPD-8922	c1cc2c(cc1[C@H]1OC[C@@H]3[C@@H](c4ccc5c(c4)OCO5)OC[C@H]13)OCO2	GC|EQ
cpd25492	(+)-sesamolinol	(+)-sesamolinol	C20H20O7	372.0	Primary Database	OJVGWDJIYBTWDS-AFHBHXEDSA-N	0	1	0	null	0	-142.61	4.54	1:21:10.28	1:21:-5.04;1:22:-4.67;1:23:-3.81;1:24:-4.28;1:25:-5.40;1:26:-5.87;1:27:-5.02	null	null	Name: (+)-sesamolinol|AraCyc: CPD-8927|CornCyc: CPD-8927|MetaCyc: CPD-8927|PlantCyc: CPD-8927	COc1cc(O[C@H]2OC[C@@H]3[C@@H](c4ccc5c(c4)OCO5)OC[C@H]23)ccc1O	GC|EQ
cpd25493	(+)-sesamolin	(+)-sesamolin	C20H18O7	370.0	Primary Database	ZZMNWJVJUKMZJY-AFHBHXEDSA-N	0	1	0	null	0	-144.64	6.33		1:21:-3.80;1:22:-4.25;1:23:-4.94;1:24:-4.62;1:25:-6.05;1:26:-5.61;1:27:-5.27	null	null	Name: (+)-sesamolin|AraCyc: CPD-8928|CornCyc: CPD-8928|MetaCyc: CPD-8928|PlantCyc: CPD-8928	c1cc2c(cc1O[C@H]1OC[C@@H]3[C@@H](c4ccc5c(c4)OCO5)OC[C@H]13)OCO2	GC
cpd25494	chlorosuccinate	chlorosuccinate	C4H3ClO4	152.0	Primary Database	QEGKXSHUKXMDRW-UHFFFAOYSA-L	-2	1	0	null	0	-136.59	0.61	1:6:4.97;1:8:3.20		null	null	Name: chlorosuccinate|MetaCyc: CPD-8933|PlantCyc: CPD-8933|SoyCyc: CPD-8933	O=C([O-])CC(Cl)C(=O)[O-]	GC|EQ|EQU
cpd25495	caffeic acid serotonin amide	caffeic acid serotonin amide	C19H18N2O4	338.0	Primary Database	YXKFALZVRFVXFA-QHHAFSJGSA-N	0	1	0	null	0	101.93	2.06	1:20:16.14;1:21:17.37;1:22:9.06;1:23:12.63;1:24:9.72	1:22:-5.51;1:23:-6.28;1:24:-6.30;1:25:-0.39	null	null	Name: caffeic acid serotonin amide; caffeoylserotonin|MetaCyc: CPD-8934|PlantCyc: CPD-8934	O=C(/C=C/c1ccc(O)c(O)c1)NCCc1c[nH]c2ccc(O)cc12	GC|EQ|EQU
cpd25496	ferulic acid serotonin amide	ferulic acid serotonin amide	C20H20N2O4	352.0	Primary Database	WGHKJYWENWLOMY-XVNBXDOJSA-N	0	1	0	null	0	125.24	1.9	1:21:15.90;1:22:17.36;1:23:9.39;1:24:10.05	1:23:-5.51;1:24:-5.09;1:25:-0.39;1:26:-4.90	null	null	Name: ferulic acid serotonin amide; feruloylserotonin|MetaCyc: CPD-8935|PlantCyc: CPD-8935	COc1cc(/C=C/C(=O)NCCc2c[nH]c3ccc(O)cc23)ccc1O	GC|EQ|EQU
cpd25497	p-coumaric acid serotonin amide	p-coumaric acid serotonin amide	C19H18N2O3	322.0	Primary Database	WLZPAFGVOWCVMG-FPYGCLRLSA-N	0	1	0	null	0	151.11	1.71	1:20:16.10;1:21:17.37;1:22:9.18;1:23:9.79	1:22:-5.95;1:23:-5.51;1:24:-0.39	null	null	Name: p-coumaric acid serotonin amide; p-coumaroylserotonin|MetaCyc: CPD-8936|PlantCyc: CPD-8936	O=C(/C=C/c1ccc(O)cc1)NCCc1c[nH]c2ccc(O)cc12	GC|EQ|EQU
cpd25498	cinnamic acid serotonin amide	cinnamic acid serotonin amide	C19H18N2O2	306.0	Primary Database	FRAFXYQJEIADQB-RMKNXTFCSA-N	0	1	0	null	0	200.25	1.48	1:20:16.07;1:21:17.37;1:22:9.56	1:22:-5.51;1:23:-0.39	null	null	Name: cinnamic acid serotonin amide; cinnamoylserotonin|MetaCyc: CPD-8937|PlantCyc: CPD-8937	O=C(/C=C/c1ccccc1)NCCc1c[nH]c2ccc(O)cc12	GC|EQ|EQU
cpd25499	3,6-anhydrogalactofuranose	3,6-anhydrogalactofuranose	C6H10O5	162.0	Primary Database	WZYRMLAWNVOIEX-MOJAZDJTSA-N	0	1	0	null	0	-70.98	0.52	1:8:12.35;1:9:14.41;1:10:13.09	1:7:-7.65;1:8:-3.89;1:9:-3.52;1:10:-3.65;1:11:-4.20	null	null	Name: (2S)-2-[(2R,3R,4S)-3,4-dihydroxyoxolan-2-yl]-2-hydroxyacetaldehyde; 3,6-anhydro-L-galactofuranose; 3,6-anhydrogalactofuranose|BrachyCyc: CPD-8938|MetaCyc: CPD-8938	O=C[C@@H](O)[C@@H]1OC[C@H](O)[C@H]1O	GC|EQ|EQU
cpd25500	agarotetraose	agarotetraose	C24H38O19	630.0	Primary Database	MJQHZNBUODTQTK-WKGBVCLCSA-N	0	1	0	null	0	10000000.0	10000000.0	1:27:14.77;1:28:13.71;1:29:13.29;1:30:12.59;1:31:12.95;1:32:11.86;1:33:12.25;1:34:11.19	1:27:-3.65;1:28:-3.66;1:29:-3.68;1:30:-3.95;1:31:-3.95;1:32:-3.95;1:33:-3.95;1:34:-4.39	null	null	Name: agarotetraose|BrachyCyc: CPD-8939|MetaCyc: CPD-8939	OC[C@H]1O[C@@H](O[C@@H]2[C@@H]3CO[C@H]2[C@H](O)[C@H](O)O3)[C@H](O)[C@@H](O[C@@H]2O[C@H]3CO[C@@H]([C@@H]2O)[C@@H]3O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H]1O	GC|EQ
cpd25501	cinnamoyltyramine	cinnamoyltyramine	C17H17NO2	267.0	Primary Database	KGOYCHSKGXJDND-DHZHZOJOSA-N	0	1	0	null	0	169.94	1.35	1:18:16.12;1:19:9.50	1:19:-5.96;1:20:-0.39	null	null	Name: cinnamoyltyramine|AraCyc: CPD-8941|BrachyCyc: CPD-8941|CornCyc: CPD-8941|MetaCyc: CPD-8941|PlantCyc: CPD-8941	O=C(/C=C/c1ccccc1)NCCc1ccc(O)cc1	GC|EQ|EQU
cpd25502	sinapoyltyramine	sinapoyltyramine	C19H21NO5	343.0	Primary Database	IEDBNTAKVGBZEP-VMPITWQZSA-N	0	1	0	null	0	69.01	2.24	1:20:15.72;1:21:9.72;1:23:9.10	1:21:-5.96;1:22:-0.39;1:23:-5.42;1:24:-4.61;1:25:-5.23	null	null	Name: sinapoyltyramine|AraCyc: CPD-8942|BrachyCyc: CPD-8942|CornCyc: CPD-8942|MetaCyc: CPD-8942|PlantCyc: CPD-8942	COc1cc(/C=C/C(=O)NCCc2ccc(O)cc2)cc(OC)c1O	GC|EQ|EQU
cpd25503	p-coumaroyltyramine	p-coumaroyltyramine	C17H17NO3	283.0	Primary Database	RXGUTQNKCXHALN-BJMVGYQFSA-N	0	1	0	null	0	120.8	1.48	1:18:16.16;1:19:9.16;1:20:9.77	1:19:-5.95;1:20:-5.96;1:21:-0.39	null	null	Name: p-coumaroyltyramine|AraCyc: CPD-8943|BrachyCyc: CPD-8943|CornCyc: CPD-8943|MetaCyc: CPD-8943|PlantCyc: CPD-8943	O=C(/C=C/c1ccc(O)cc1)NCCc1ccc(O)cc1	GC|EQ|EQU
cpd25504	CPD-8945	CPD-8945	null	10000000.0	Primary Database		0	1	0	null	0	10000000.0	10000000.0			null	null	Name: CPD-8945|MetaCyc: CPD-8945		null
cpd25505	6-O-galloylglucose	6-O-galloylglucose	C13H16O10	332.0	Primary Database	VGVDLJNNDOFWKT-JEUROIALSA-N	0	1	0	null	0	-210.57	1.6	1:14:10.99;1:15:12.67;1:16:13.42;1:17:8.11;1:18:14.93;1:19:13.97;1:21:11.57	1:14:-5.55;1:15:-5.55;1:16:-6.71;1:17:-3.65;1:18:-3.68;1:19:-3.94;1:21:-4.39;1:23:-4.39	null	null	Name: 6-O-galloylglucose|MetaCyc: CPD-8948|PlantCyc: CPD-8948	O=C(OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O)c1cc(O)c(O)c(O)c1	GC|EQ|EQU
cpd25506	cornusiin E	cornusiin E	C82H56O52	1858.0	Primary Database	DPFDPBNAIOIBJC-YLVKXZTISA-L	-2	1	0	null	0	10000000.0	10000000.0	1:102:8.11;1:103:8.52;1:104:7.77;1:105:7.39;1:106:13.45;1:108:9.60;1:110:6.77;1:111:11.23	1:102:-6.73;1:103:-6.73;1:104:-6.73;1:105:-6.77;1:106:-6.77;1:108:-6.17;1:110:-6.53;1:111:-5.91	null	null	Name: cornusiin E|AraCyc: CPD-8950|CornCyc: CPD-8950|MetaCyc: CPD-8950|PlantCyc: CPD-8950	O=C(O[C@@H]1O[C@@H]2COC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(Oc4c(C(=O)O[C@H]5[C@H](OC(=O)c6cc(O)c(O)c(O)c6)O[C@@H]6COC(=O)c7cc(O)c(O)c(O)c7-c7c(cc(O)c(O)c7[O-])C(=O)O[C@H]6[C@@H]5OC(=O)c5cc(O)c(O)c(O)c5)cc(O)c(O)c4O)c([O-])c3O)C(=O)O[C@H]2[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H]1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1	GC
cpd25507	4-O-digalloyl-1,2,3,6-tetra-O-beta-D-galloylglucose	4-O-digalloyl-1,2,3,6-tetra-O-beta-D-galloylglucose	C48H35O30	1092.0	Primary Database	UZGMNWZQVBQIPC-YHNAUUMRSA-M	-1	1	0	null	0	-753.85	10.02	1:51:11.93;1:59:8.66;1:60:8.36;1:61:7.42;1:62:12.57;1:63:8.09;1:64:7.81;1:65:9.10	1:51:-5.55;1:59:-5.91;1:60:-6.71;1:61:-6.71;1:62:-6.71;1:63:-6.71;1:64:-6.71;1:65:-4.77	null	null	Name: 4-O-digalloyl-1,2,3,6-tetra-O-beta-D-galloylglucose|MetaCyc: CPD-8952|PlantCyc: CPD-8952	O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c([O-])c(O)c2)c1)c1cc(O)c(O)c(O)c1	GC|EQ|EQU
cpd25508	2-O-digalloyl-1,3,4,6-tetra-O-beta-D-galloylglucose	2-O-digalloyl-1,3,4,6-tetra-O-beta-D-galloylglucose	C48H35O30	1092.0	Primary Database	STYWZBSDQCXNQL-YHNAUUMRSA-M	-1	1	0	null	0	-753.85	10.02	1:51:11.93;1:59:8.66;1:60:8.36;1:61:7.42;1:62:12.57;1:63:8.09;1:64:7.81;1:65:9.10	1:51:-5.55;1:59:-5.91;1:60:-6.71;1:61:-6.71;1:62:-6.71;1:63:-6.71;1:64:-6.71;1:65:-4.77	null	null	Name: 2-O-digalloyl-1,3,4,6-tetra-O-beta-D-galloylglucose|MetaCyc: CPD-8953|PlantCyc: CPD-8953	O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c([O-])c(O)c3)c2)[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1	GC|EQ|EQU
cpd25509	3-O-digalloyl-1,2,4,6-tetra-O-beta-D-galloylglucose	3-O-digalloyl-1,2,4,6-tetra-O-beta-D-galloylglucose	C48H35O30	1092.0	Primary Database	ZYDLAYCPLOHXHH-YHNAUUMRSA-M	-1	1	0	null	0	-753.85	10.02	1:51:11.93;1:59:8.66;1:60:8.36;1:61:7.42;1:62:12.57;1:63:8.09;1:64:7.81;1:65:9.10	1:51:-5.55;1:59:-5.91;1:60:-6.71;1:61:-6.71;1:62:-6.71;1:63:-6.71;1:64:-6.71;1:65:-4.77	null	null	Name: 3-O-digalloyl-1,2,4,6-tetra-O-beta-D-galloylglucose|MetaCyc: CPD-8954|PlantCyc: CPD-8954	O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c([O-])c(O)c3)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1	GC|EQ|EQU
cpd25510	2,3-O-digalloyl-1,4,6-tri-O-beta-D-galloylglucose	2,3-O-digalloyl-1,4,6-tri-O-beta-D-galloylglucose	C55H39O34	1244.0	Primary Database	CWFXJAOBRIWZTE-YIVDHKKMSA-M	-1	1	0	null	0	-852.42	11.13	1:67:8.63;1:68:8.34;1:69:7.80;1:70:7.41;1:71:12.37;1:72:8.08;1:73:9.02;1:74:9.68	1:67:-5.91;1:68:-6.71;1:69:-6.71;1:70:-6.71;1:71:-6.71;1:72:-6.71;1:73:-4.77;1:74:-4.77	null	null	Name: 2,3-O-digalloyl-1,4,6-tri-O-beta-D-galloylglucose|MetaCyc: CPD-8955|PlantCyc: CPD-8955	O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c([O-])c(O)c3)c2)[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1	GC|EQ|EQU
cpd25511	2,4-O-digalloyl-1,3,6-tri-O-beta-D-galloylglucose	2,4-O-digalloyl-1,3,6-tri-O-beta-D-galloylglucose	C55H39O34	1244.0	Primary Database	KRUHGJUVSMJNKV-YIVDHKKMSA-M	-1	1	0	null	0	-852.42	11.13	1:67:8.63;1:68:8.34;1:69:7.80;1:70:7.41;1:71:12.37;1:72:8.08;1:73:9.02;1:74:9.68	1:67:-5.91;1:68:-6.71;1:69:-6.71;1:70:-6.71;1:71:-6.71;1:72:-6.71;1:73:-4.77;1:74:-4.77	null	null	Name: 2,4-O-digalloyl-1,3,6-tri-O-beta-D-galloylglucose|MetaCyc: CPD-8956|PlantCyc: CPD-8956	O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c([O-])c(O)c3)c2)[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(O)c1	GC|EQ|EQU
cpd25512	3-O-trigalloyl-1,2,4,6-tetra-O-beta-D-galloylglucose	3-O-trigalloyl-1,2,4,6-tetra-O-beta-D-galloylglucose	C55H39O34	1244.0	Primary Database	YZTFXDVTXYKQLP-YIVDHKKMSA-M	-1	1	0	null	0	-852.38	11.13	1:66:8.64;1:68:8.35;1:69:7.42;1:70:12.34;1:71:8.09;1:72:7.80;1:73:9.67;1:74:9.01	1:66:-5.91;1:68:-6.71;1:69:-6.71;1:70:-6.71;1:71:-6.71;1:72:-6.71;1:73:-4.78;1:74:-4.77	null	null	Name: 3-O-trigalloyl-1,2,4,6-tetra-O-beta-D-galloylglucose|MetaCyc: CPD-8957|PlantCyc: CPD-8957	O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(OC(=O)c4cc(O)c([O-])c(O)c4)c3)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1	GC|EQ|EQU
cpd25513	beta-peltatin	beta-peltatin	C22H22O8	414.0	Primary Database	HLBPOYVRLSXWJJ-PDSMFRHLSA-N	0	1	0	null	0	-170.05	4.13	1:23:9.58	1:23:-4.93;1:24:-7.12;1:25:-4.28;1:26:-5.46;1:27:-4.73;1:29:-5.09;1:30:-5.91	null	null	Name: beta-peltatin|MetaCyc: CPD-8960|PlantCyc: CPD-8960	COc1cc([C@@H]2c3cc4c(c(O)c3C[C@H]3COC(=O)[C@@H]32)OCO4)cc(OC)c1OC	GC|EQ
cpd25514	6-methoxypodophyllotoxin	6-methoxypodophyllotoxin	C23H24O9	444.0	Primary Database	PDQAOYGENRRPQO-UXDKQJBESA-N	0	1	0	null	0	-195.24	4.26	1:24:13.79	1:24:-3.33;1:25:-7.12;1:26:-4.19;1:27:-6.00;1:28:-4.93;1:29:-4.61;1:31:-5.23;1:32:-5.57	null	null	Name: 6-methoxypodophyllotoxin|MetaCyc: CPD-8962|PlantCyc: CPD-8962	COc1cc([C@@H]2c3cc4c(c(OC)c3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC	GC
cpd25515	O,O-dimethyl phosphorothionate	O,O-dimethyl phosphorothionate	C2H6O3PS	142.0	Primary Database	WWJJVKAEQGGYHJ-UHFFFAOYSA-M	-1	1	0	null	0	10000000.0	10000000.0	1:3:2.86		null	null	Name: O,O-dimethyl phosphorothionate; O,O-dimethylthiophosphate; dimethylthiophosphate|MetaCyc: CPD-8974	COP([O-])(=S)OC	GC
cpd25516	3,4,5,3',4',5'-hexahydroxydiphenate	3,4,5,3',4',5'-hexahydroxydiphenate	C14H8O10	338.0	Primary Database	MFTSECOLKFLUSD-UHFFFAOYSA-L	-2	1	0	null	0	-314.36	3.11	1:15:13.75;1:16:15.29;1:17:8.07;1:18:10.29;1:19:9.11;1:20:12.66;1:21:3.17;1:24:3.82	1:15:-6.05;1:16:-6.05;1:17:-6.73;1:18:-6.73;1:19:-6.17;1:20:-6.17	null	null	Name: 3,4,5,3',4',5'-hexahydroxydiphenate; 3,4,5,3',4',5'-hexahydroxydiphenic acid; HHDP; hexahydroxydiphenic acid; hexahydroxydiphenoyl acid|MetaCyc: CPD-17774; CPD-8976	O=C([O-])c1cc(O)c(O)c(O)c1-c1c(C(=O)[O-])cc(O)c(O)c1O	GC|EQ|EQU
cpd25517	ethylphosphate	ethylphosphate	C2H5O4P	126.0	Primary Database	ZJXZSIYSNXKHEA-UHFFFAOYSA-L	-2	1	0	null	0	-195.91	0.32	1:4:1.80;1:5:6.83		null	null	Name: ethylphosphate|ChlamyCyc: CPD-8978|MetaCyc: CPD-8978	CCOP(=O)([O-])[O-]	GC|EQ|EQU
