construct,dose_mM,elapsed_min,signal
AlteredYap1,0.5,110.0,3066.6719313485482
AlteredYap1,1.0,110.0,1187.4159855656912
AlteredYap1,2.0,110.0,291.05644208037825
AlteredYap1,4.0,110.0,206.17811532986528
AlteredYap1,0.0,120.0,1823.4369350249178
AlteredYap1,0.1,120.0,2504.7530373510767
AlteredYap1,0.2,120.0,2652.855773944823
AlteredYap1,0.5,120.0,3059.70211512152
AlteredYap1,1.0,120.0,1316.9887185065784
AlteredYap1,2.0,120.0,229.36631232382192
AlteredYap1,4.0,120.0,222.92697135969243
AlteredYap1,0.0,130.0,1865.7958885018077
AlteredYap1,0.1,130.0,2639.7270105461107
AlteredYap1,0.2,130.0,2766.8249298193728
AlteredYap1,0.5,130.0,3027.0405069042786
AlteredYap1,1.0,130.0,1298.5645933014355
AlteredYap1,2.0,130.0,208.28318489395278
AlteredYap1,4.0,130.0,223.53418760438774
AlteredYap1,0.0,140.0,1911.5132288769628
AlteredYap1,0.1,140.0,2678.497126436782
AlteredYap1,0.2,140.0,2895.025403185366
AlteredYap1,0.5,140.0,3074.844987358699
AlteredYap1,1.0,140.0,1336.4903085019207
AlteredYap1,2.0,140.0,202.85980929194565
AlteredYap1,4.0,140.0,198.93776104780076
AlteredYap1,0.0,150.0,1975.8654276627578
AlteredYap1,0.1,150.0,2712.601120279051
AlteredYap1,0.2,150.0,2953.052853914923
AlteredYap1,0.5,150.0,3202.9141655122876
AlteredYap1,1.0,150.0,1326.6331390010037
AlteredYap1,2.0,150.0,235.37843941344136
AlteredYap1,4.0,150.0,224.129568709893
AlteredYap1,0.0,160.0,2039.7671246667742
AlteredYap1,0.1,160.0,2727.1955477014267
AlteredYap1,0.2,160.0,2929.5444106484806
AlteredYap1,0.5,160.0,3286.7794775853854
AlteredYap1,1.0,160.0,1407.2092336054548
AlteredYap1,2.0,160.0,194.01437619046783
AlteredYap1,4.0,160.0,225.0515648820734
AlteredYap1,0.0,170.0,2108.6834705960678
AlteredYap1,0.1,170.0,2730.0271944111323
AlteredYap1,0.2,170.0,2867.6678039701305
AlteredYap1,0.5,170.0,3474.4825731219594
AlteredYap1,1.0,170.0,1371.4871825679227
AlteredYap1,2.0,170.0,161.9756967836914
AlteredYap1,4.0,170.0,157.84533984533985
AlteredYap1,0.0,180.0,2136.4764212321084
AlteredYap1,0.1,180.0,2763.150448495276
AlteredYap1,0.2,180.0,2936.766134490025
AlteredYap1,0.5,180.0,3644.3094179622713
AlteredYap1,1.0,180.0,1495.0425961824467
AlteredYap1,2.0,180.0,188.98276156340674
AlteredYap1,4.0,180.0,164.02116402116403
AlteredYap1,0.0,190.0,2166.716135755376
AlteredYap1,0.1,190.0,2777.628231062406
AlteredYap1,0.2,190.0,2986.7948781549894
AlteredYap1,0.5,190.0,3580.8148798166944
AlteredYap1,1.0,190.0,1549.9704433497536
AlteredYap1,2.0,190.0,123.21495689237624
AlteredYap1,4.0,190.0,97.75222816399287
AlteredYap1,0.0,200.0,2191.2805436638423
AlteredYap1,0.1,200.0,2764.911303076057
AlteredYap1,0.2,200.0,2975.4278140407937
AlteredYap1,0.5,200.0,3706.3067817305105
AlteredYap1,1.0,200.0,1604.0419363917815
AlteredYap1,2.0,200.0,109.91263832996411
AlteredYap1,4.0,200.0,115.32518992237324
AlteredYap1,0.0,210.0,2239.8344428740015
AlteredYap1,0.1,210.0,2757.6675580812303
AlteredYap1,0.2,210.0,2988.103985566672
AlteredYap1,0.5,210.0,3838.1211292960156
AlteredYap1,1.0,210.0,1581.4409994787156
AlteredYap1,2.0,210.0,95.91628374665311
AlteredYap1,4.0,210.0,118.7516908286479
AlteredYap1,0.0,220.0,2247.8174008778756
AlteredYap1,0.1,220.0,2777.3222077183586
AlteredYap1,0.2,220.0,3007.703623365733
AlteredYap1,0.5,220.0,3832.4960159257084
AlteredYap1,1.0,220.0,1567.3776263971206
AlteredYap1,2.0,220.0,98.88683715420528
AlteredYap1,4.0,220.0,52.00365397364479
AlteredYap1,0.0,230.0,2310.4625921372663
AlteredYap1,0.1,230.0,2800.4930825896777
AlteredYap1,0.2,230.0,3022.184402652154
AlteredYap1,0.5,230.0,3871.480861133629
AlteredYap1,1.0,230.0,1531.4118358584576
AlteredYap1,2.0,230.0,110.18101403189985
AlteredYap1,4.0,230.0,49.28069115051039
AlteredYap1,0.0,240.0,2367.1784086468956
AlteredYap1,0.1,240.0,2821.7954609874555
AlteredYap1,0.2,240.0,3037.5705186075757
AlteredYap1,0.5,240.0,3898.312054290315
AlteredYap1,1.0,240.0,1666.4946765408213
AlteredYap1,2.0,240.0,107.74211711711712
AlteredYap1,4.0,240.0,46.34928120621066
